,day,month,year,dow,hour,min,arrICAO,craftType,airline
1212,05,12,2022,Monday,20,36,KHPN,Canadair Regional,American
1213,05,12,2022,Monday,16,08,KHSV,Canadair Regional,American
1214,05,12,2022,Monday,18,05,KHXD,Embraer,American
1215,05,12,2022,Monday,18,05,KHXD,Embraer,Envoy Air
1216,05,12,2022,Monday,20,15,KIAD,Airbus,American
1217,05,12,2022,Monday,18,00,KIAD,Airbus,American
1218,05,12,2022,Monday,18,20,KILM,Airbus,American
1219,05,12,2022,Monday,22,45,KILM,Airbus,American
1220,05,12,2022,Monday,21,27,KIAH,Boeing,American
1221,05,12,2022,Monday,16,22,KIND,Boeing,American
1222,05,12,2022,Monday,16,43,KIAH,Boeing,United
1223,05,12,2022,Monday,18,42,KILN,Boeing,ATI
1224,05,12,2022,Monday,18,39,KIND,Boeing,American
1225,05,12,2022,Monday,20,37,KJAN,Canadair Regional,American
1226,05,12,2022,Monday,22,22,KIND,Canadair Regional,American
1227,05,12,2022,Monday,17,15,KJAX,Airbus,American
1228,05,12,2022,Monday,20,33,KJAX,Airbus,American
1229,05,12,2022,Monday,22,30,KJAX,Airbus,American
1230,05,12,2022,Monday,16,13,KJFK,Boeing,American
1231,05,12,2022,Monday,18,09,KJFK,Boeing,American
1232,05,12,2022,Monday,17,59,KJFK,Canadair Regional,Delta Air Lines
1233,05,12,2022,Monday,20,06,KJFK,Boeing,American
1234,05,12,2022,Monday,19,59,KJFK,Canadair Regional,Delta Air Lines
1235,05,12,2022,Monday,16,30,KLAS,Airbus,American
1236,05,12,2022,Monday,20,40,KLAS,Airbus,American
1237,05,12,2022,Monday,18,16,KLAS,Airbus,American
1238,05,12,2022,Monday,20,29,KLAX,Airbus,American
1239,05,12,2022,Monday,18,52,KLAS,Airbus,Frontier
1240,05,12,2022,Monday,16,48,KLAX,Boeing,American
1241,05,12,2022,Monday,16,16,KLEX,Embraer,American
1242,05,12,2022,Monday,20,30,KLEX,Embraer,American
1243,05,12,2022,Monday,20,30,KLEX,Embraer,Piedmont
1244,05,12,2022,Monday,22,30,KLEX,Embraer,Envoy Air
1245,05,12,2022,Monday,22,30,KLEX,Embraer,American
1246,05,12,2022,Monday,16,14,KLGA,Boeing,American
1247,05,12,2022,Monday,20,24,KLGA,Boeing,American
1248,05,12,2022,Monday,16,50,KLGA,Canadair Regional,Delta Air Lines
1249,05,12,2022,Monday,15,05,KLWB,Embraer,Contour Aviation
1250,05,12,2022,Monday,22,35,KLYH,Embraer,American
1251,05,12,2022,Monday,18,12,KLGA,Boeing,American
1252,05,12,2022,Monday,22,35,KLIT,Airbus,American
1253,05,12,2022,Monday,20,50,KMCI,Boeing,American
1254,05,12,2022,Monday,16,50,KMCO,Airbus,American
1255,05,12,2022,Monday,17,08,KMCO,Airbus,Spirit
1256,05,12,2022,Monday,18,30,KMCO,Boeing,American
1257,05,12,2022,Monday,22,17,KMCO,Airbus,Frontier
1258,05,12,2022,Monday,20,35,KMDT,Canadair Regional,American
1259,05,12,2022,Monday,22,25,KMDT,Airbus,American
1260,05,12,2022,Monday,20,30,KMCO,Airbus,American
1261,05,12,2022,Monday,21,30,KMCO,Airbus,American
1262,05,12,2022,Monday,22,25,KMCO,Airbus,American
1263,05,12,2022,Monday,19,25,KMDW,Boeing,Southwest
1264,05,12,2022,Monday,22,27,KMGM,Embraer,American
1265,05,12,2022,Monday,20,30,KMEM,Boeing,American
1266,05,12,2022,Monday,22,50,KMEM,Airbus,American
1267,05,12,2022,Monday,20,47,KMHT,Canadair Regional,American
1268,05,12,2022,Monday,20,10,KMIA,Airbus,American
1269,05,12,2022,Monday,18,35,KMIA,Boeing,American
1270,05,12,2022,Monday,18,05,KMIA,Boeing,American
1271,05,12,2022,Monday,22,30,KMIA,Boeing,American
1272,05,12,2022,Monday,20,17,KMLB,Canadair Regional,American
1273,05,12,2022,Monday,22,40,KMOB,Canadair Regional,American
1274,05,12,2022,Monday,19,00,KMSL,Embraer,Contour Aviation
1275,05,12,2022,Monday,20,30,KMSN,Airbus,American
1276,05,12,2022,Monday,16,39,KMKE,Canadair Regional,American
1277,05,12,2022,Monday,22,45,KMKE,Airbus,American
1278,05,12,2022,Monday,22,30,KMSN,Embraer,American
1279,05,12,2022,Monday,22,30,KMSN,Embraer,Envoy Air
1280,05,12,2022,Monday,22,30,KMSP,Boeing,American
1281,05,12,2022,Monday,18,33,KMSP,Boeing,Delta Air Lines
1282,05,12,2022,Monday,17,01,KMYR,Canadair Regional,American
1283,05,12,2022,Monday,18,48,KMYR,Airbus,American
1284,05,12,2022,Monday,22,45,KMYR,Airbus,American
1285,05,12,2022,Monday,16,21,KOAJ,Canadair Regional,American
1286,05,12,2022,Monday,20,50,KOAJ,Embraer,American
1287,05,12,2022,Monday,16,45,KMSY,Airbus,American
1288,05,12,2022,Monday,20,15,KMSY,Airbus,American
1289,05,12,2022,Monday,20,25,KOKC,Airbus,American
1290,05,12,2022,Monday,20,55,KOMA,Boeing,American
1291,05,12,2022,Monday,18,30,KONT,Airbus,American
1292,05,12,2022,Monday,16,27,KORD,Boeing,American
1293,05,12,2022,Monday,17,38,KORD,Airbus,United
1294,05,12,2022,Monday,22,30,KORD,Boeing,American
1295,05,12,2022,Monday,18,07,KORF,Airbus,American
1296,05,12,2022,Monday,18,15,KORD,Airbus,American
1297,05,12,2022,Monday,20,10,KORD,Boeing,American
1298,05,12,2022,Monday,16,09,KORF,Airbus,American
1299,05,12,2022,Monday,20,10,KORF,Canadair Regional,American
1300,05,12,2022,Monday,22,40,KORF,Boeing,American
1301,05,12,2022,Monday,23,18,KPBI,Other,NetJets Aviation
1302,05,12,2022,Monday,18,45,KPBI,Boeing,American
1303,05,12,2022,Monday,19,00,KPBI,Other,NetJets Aviation
1304,05,12,2022,Monday,22,25,KPHF,Embraer,American
1305,05,12,2022,Monday,20,30,KPDK,Other,Unknown/Private owner
1306,05,12,2022,Monday,20,19,KPHL,Airbus,American
1307,05,12,2022,Monday,16,25,KPHL,Airbus,American
1308,05,12,2022,Monday,22,40,KPHL,Airbus,American
1309,05,12,2022,Monday,18,02,KPHL,Boeing,American
1310,05,12,2022,Monday,21,37,KPHL,Other,Unknown/Private owner
1311,05,12,2022,Monday,20,20,KPIA,Canadair Regional,American
1312,05,12,2022,Monday,16,44,KPHX,Airbus,American
1313,05,12,2022,Monday,19,24,KPIT,Airbus,American
1314,05,12,2022,Monday,20,10,KPNS,Canadair Regional,American
1315,05,12,2022,Monday,18,17,KPNS,Canadair Regional,American
1316,05,12,2022,Monday,22,32,KPIT,Airbus,American
1317,05,12,2022,Monday,18,12,KPIT,Airbus,American
1318,05,12,2022,Monday,22,20,KPVD,Airbus,American
1319,05,12,2022,Monday,16,39,KPVD,Airbus,American
1320,05,12,2022,Monday,20,42,KPWM,Airbus,American
1321,05,12,2022,Monday,18,22,KRDU,Airbus,American
1322,05,12,2022,Monday,16,28,KRDU,Boeing,American
1323,05,12,2022,Monday,21,30,KRDU,Airbus,American
1324,05,12,2022,Monday,20,36,KRDU,Boeing,American
1325,05,12,2022,Monday,22,46,KRDU,Airbus,American
1326,05,12,2022,Monday,16,25,KRIC,Boeing,American
1327,05,12,2022,Monday,20,53,KRIC,Airbus,American
1328,05,12,2022,Monday,21,54,KRIC,Other,PXG
1329,05,12,2022,Monday,22,35,KRIC,Airbus,American
1330,05,12,2022,Monday,16,48,KROA,Embraer,American
1331,05,12,2022,Monday,22,20,KROC,Airbus,American
1332,05,12,2022,Monday,20,44,KROA,Embraer,American
1333,05,12,2022,Monday,22,20,KROA,Embraer,American
1334,05,12,2022,Monday,17,03,KROC,Airbus,American
1335,05,12,2022,Monday,16,46,KRSW,Airbus,American
1336,05,12,2022,Monday,20,30,KRSW,Airbus,American
1337,05,12,2022,Monday,16,20,KSAN,Airbus,American
1338,05,12,2022,Monday,18,20,KSAN,Airbus,American
1339,05,12,2022,Monday,20,19,KSAN,Airbus,American
1340,05,12,2022,Monday,17,07,KSAT,Boeing,American
1341,05,12,2022,Monday,18,21,KSAV,Airbus,American
1342,05,12,2022,Monday,20,45,KSAT,Boeing,American
1343,05,12,2022,Monday,20,47,KSBN,Canadair Regional,American
1344,05,12,2022,Monday,20,15,KSBY,Embraer,American
1345,05,12,2022,Monday,22,20,KSAV,Airbus,American
1346,05,12,2022,Monday,20,33,KSDF,Canadair Regional,American
1347,05,12,2022,Monday,22,45,KSDF,Airbus,American
1348,05,12,2022,Monday,16,27,KSDF,Other,Nordwind
1349,05,12,2022,Monday,16,50,KSEA,Airbus,American
1350,05,12,2022,Monday,20,26,KSEA,Airbus,American
1351,05,12,2022,Monday,20,10,KSFO,Airbus,American
1352,05,12,2022,Monday,17,26,KSFO,Airbus,American
1353,05,12,2022,Monday,18,37,KSFO,Airbus,American
1354,05,12,2022,Monday,16,55,KSHD,Embraer,Contour Aviation
1355,05,12,2022,Monday,20,08,KSGF,Embraer,American
1356,05,12,2022,Monday,20,08,KSGF,Embraer,Envoy Air
1357,05,12,2022,Monday,20,47,KSHV,Canadair Regional,American
1358,05,12,2022,Monday,18,40,KSJC,Airbus,American
1359,05,12,2022,Monday,18,25,KSLC,Airbus,American
1360,05,12,2022,Monday,18,55,KSLC,Boeing,Delta Air Lines
1361,05,12,2022,Monday,18,45,KSMF,Airbus,American
1362,05,12,2022,Monday,18,43,KSRQ,Boeing,American
1363,05,12,2022,Monday,18,20,KSTL,Airbus,American
1364,05,12,2022,Monday,16,42,KSYR,Airbus,American
1365,05,12,2022,Monday,20,42,KSTL,Boeing,American
1366,05,12,2022,Monday,22,33,KSYR,Airbus,American
1367,05,12,2022,Monday,16,30,KTEB,Other,TIV
1368,05,12,2022,Monday,16,00,KTLH,Other,Unknown/Private owner
1369,05,12,2022,Monday,22,20,KTLH,Canadair Regional,American
1370,05,12,2022,Monday,18,08,KTPA,Boeing,American
1371,05,12,2022,Monday,16,40,KTPA,Airbus,American
1372,05,12,2022,Monday,20,15,KTPA,Airbus,American
1373,05,12,2022,Monday,22,25,KTRI,Canadair Regional,American
1374,05,12,2022,Monday,22,26,KTPA,Airbus,American
1375,05,12,2022,Monday,16,15,KTYS,Airbus,American
1376,05,12,2022,Monday,18,14,KTYS,Canadair Regional,American
1377,05,12,2022,Monday,18,24,KTRI,Canadair Regional,American
1378,05,12,2022,Monday,20,20,KVPS,Airbus,American
1379,05,12,2022,Monday,22,40,KTYS,Airbus,American
1380,05,12,2022,Monday,19,20,KTUL,Boeing,American
1381,05,12,2022,Monday,16,30,KXNA,Embraer,Envoy Air
1382,05,12,2022,Monday,16,30,KXNA,Embraer,American
1383,05,12,2022,Monday,22,45,KVNY,Other,PRD
1384,05,12,2022,Monday,20,19,KXNA,Embraer,Envoy Air
1385,05,12,2022,Monday,20,19,KXNA,Embraer,American
1386,05,12,2022,Monday,17,02,MMGL,Airbus,Volaris
1387,05,12,2022,Monday,18,43,TJSJ,Airbus,American
1388,06,12,2022,Tuesday,06,51,KJFK,Canadair Regional,Endeavor Air
1389,06,12,2022,Tuesday,06,18,KJFK,Canadair Regional,Delta Air Lines
1390,06,12,2022,Tuesday,07,35,KELM,Canadair Regional,Unknown/Private owner
1391,06,12,2022,Tuesday,07,39,KTPA,Airbus,SkyWest
1392,06,12,2022,Tuesday,07,36,KIAD,Airbus,Piedmont
1393,06,12,2022,Tuesday,07,39,KTPA,Airbus,Piedmont
1394,06,12,2022,Tuesday,06,00,KATL,Boeing,Delta Air Lines
1395,06,12,2022,Tuesday,07,29,KAUS,Airbus,American
1396,06,12,2022,Tuesday,07,44,KBOS,Airbus,American
1397,06,12,2022,Tuesday,06,45,KBOS,Embraer,Delta Air Lines
1398,06,12,2022,Tuesday,07,06,KBTL,Other,Unknown/Private owner
1399,06,12,2022,Tuesday,04,08,KCVG,Boeing,ATI
1400,06,12,2022,Tuesday,07,59,KDCA,Airbus,American
1401,06,12,2022,Tuesday,07,15,KDEN,Airbus,Frontier
1402,06,12,2022,Tuesday,05,50,KDFW,Airbus,American
1403,06,12,2022,Tuesday,07,10,KDFW,Airbus,American
1404,06,12,2022,Tuesday,22,35,KDTW,Airbus,American
1405,06,12,2022,Tuesday,05,30,KDTW,Boeing,Delta Air Lines
1406,06,12,2022,Tuesday,07,05,KEWR,Airbus,United
1407,06,12,2022,Tuesday,07,30,KFLL,Airbus,American
1408,06,12,2022,Tuesday,05,57,KFRG,Other,VNT
1409,06,12,2022,Tuesday,06,30,KGRB,Other,Unknown/Private owner
1410,06,12,2022,Tuesday,07,34,KHPN,Canadair Regional,American
1411,06,12,2022,Tuesday,06,10,KIAD,Embraer,United
1412,06,12,2022,Tuesday,07,36,KIAD,Airbus,American
1413,06,12,2022,Tuesday,06,30,KIAH,Boeing,United
1414,06,12,2022,Tuesday,07,20,KIAH,Boeing,American
1415,06,12,2022,Tuesday,03,27,KJAX,Other,Unknown/Private owner
1416,06,12,2022,Tuesday,07,45,KJFK,Airbus,American
1417,06,12,2022,Tuesday,07,45,KLAS,Airbus,Spirit
1418,06,12,2022,Tuesday,07,15,KLAX,Airbus,American
1419,06,12,2022,Tuesday,22,02,KLGA,Airbus,American
1420,06,12,2022,Tuesday,07,15,KLGA,Airbus,American
1421,06,12,2022,Tuesday,06,55,KLGA,Canadair Regional,Delta Air Lines
1422,06,12,2022,Tuesday,07,35,KMCO,Airbus,American
1423,06,12,2022,Tuesday,06,25,KMDW,Boeing,Southwest
1424,06,12,2022,Tuesday,06,00,KMIA,Airbus,Spirit
1425,06,12,2022,Tuesday,07,16,KMIA,Boeing,American
1426,06,12,2022,Tuesday,06,26,KMSP,Boeing,Delta Air Lines
1427,06,12,2022,Tuesday,07,18,KORD,Boeing,American
1428,06,12,2022,Tuesday,06,53,KORD,Airbus,United
1429,06,12,2022,Tuesday,07,15,KPBI,Airbus,American
1430,06,12,2022,Tuesday,07,29,KPHL,Airbus,American
1431,06,12,2022,Tuesday,07,15,KRIC,Other,Unknown/Private owner
1432,06,12,2022,Tuesday,07,25,KRSW,Airbus,American
1433,06,12,2022,Tuesday,07,39,KTPA,Airbus,American
1434,06,12,2022,Tuesday,05,18,KTTN,Other,NetJets Aviation
1435,06,12,2022,Tuesday,07,55,MKJS,Airbus,American
1436,06,12,2022,Tuesday,07,47,MMUN,Airbus,American
1437,06,12,2022,Tuesday,07,14,MYAM,Other,JTZ
1438,06,12,2022,Tuesday,08,41,KGYH,Other,Unknown/Private owner
1439,06,12,2022,Tuesday,08,06,KRIC,Other,Unknown/Private owner
1440,06,12,2022,Tuesday,09,40,KSPS,Other,Unknown/Private owner
1441,06,12,2022,Tuesday,09,30,KDSM,Other,Unknown/Private owner
1442,06,12,2022,Tuesday,09,19,KPNS,Airbus,Piedmont
1443,06,12,2022,Tuesday,09,11,KMSY,Airbus,Piedmont
1444,06,12,2022,Tuesday,09,50,KROC,Airbus,Piedmont
1445,06,12,2022,Tuesday,09,22,KRDU,Airbus,Piedmont
1446,06,12,2022,Tuesday,09,19,KSRQ,Boeing,Piedmont
1447,06,12,2022,Tuesday,09,40,KSYR,Airbus,Piedmont
1448,06,12,2022,Tuesday,09,08,KXNA,Airbus,Piedmont
1449,06,12,2022,Tuesday,09,24,KAVP,Airbus,Piedmont
1450,06,12,2022,Tuesday,09,22,KCHO,Embraer,Piedmont
1451,06,12,2022,Tuesday,09,18,KFLO,Embraer,Piedmont
1452,06,12,2022,Tuesday,09,41,KCSG,Embraer,Piedmont
1453,06,12,2022,Tuesday,09,10,KPHF,Embraer,Piedmont
1454,06,12,2022,Tuesday,09,49,CYYZ,Canadair Regional,PSA
1455,06,12,2022,Tuesday,09,29,KTYS,Canadair Regional,PSA
1456,06,12,2022,Tuesday,09,50,KAVL,Canadair Regional,PSA
1457,06,12,2022,Tuesday,09,28,KSBN,Canadair Regional,PSA
1458,06,12,2022,Tuesday,09,34,KGNV,Canadair Regional,PSA
1459,06,12,2022,Tuesday,09,53,KCVG,Canadair Regional,PSA
1460,06,12,2022,Tuesday,09,34,KPVD,Canadair Regional,PSA
1461,06,12,2022,Tuesday,09,42,KGSP,Canadair Regional,PSA
1462,06,12,2022,Tuesday,09,13,KSAV,Canadair Regional,PSA
1463,06,12,2022,Tuesday,09,17,KOKC,Canadair Regional,PSA
1464,06,12,2022,Tuesday,09,27,KMLB,Canadair Regional,PSA
1465,06,12,2022,Tuesday,09,26,KCRW,Canadair Regional,PSA
1466,06,12,2022,Tuesday,10,09,KTCL,Other,Unknown/Private owner
1467,06,12,2022,Tuesday,10,04,KTRI,Embraer,Piedmont
1468,06,12,2022,Tuesday,11,01,KROC,Airbus,American
1469,06,12,2022,Tuesday,11,54,KLGA,Canadair Regional,Delta Air Lines
1470,06,12,2022,Tuesday,11,41,KSAN,Airbus,SkyWest
1471,06,12,2022,Tuesday,11,11,KRSW,Airbus,Piedmont
1472,06,12,2022,Tuesday,11,14,KMSN,Airbus,Piedmont
1473,06,12,2022,Tuesday,11,26,KECP,Airbus,Piedmont
1474,06,12,2022,Tuesday,11,01,KROC,Airbus,Piedmont
1475,06,12,2022,Tuesday,11,57,KLAS,Airbus,Piedmont
1476,06,12,2022,Tuesday,11,20,TNCM,Airbus,Piedmont
1477,06,12,2022,Tuesday,11,16,KLIT,Airbus,Piedmont
1478,06,12,2022,Tuesday,11,41,KSAN,Airbus,Piedmont
1479,06,12,2022,Tuesday,11,28,KFAY,Embraer,Piedmont
1480,06,12,2022,Tuesday,11,40,KFWA,Embraer,Piedmont
1481,06,12,2022,Tuesday,11,35,KERI,Embraer,Piedmont
1482,06,12,2022,Tuesday,11,32,KROA,Embraer,Piedmont
1483,06,12,2022,Tuesday,11,26,KGSO,Other,Unknown/Private owner
1484,06,12,2022,Tuesday,11,45,KMKE,Other,Unknown/Private owner
1485,06,12,2022,Tuesday,11,20,KBTR,Canadair Regional,PSA
1486,06,12,2022,Tuesday,11,10,KSHV,Canadair Regional,PSA
1487,06,12,2022,Tuesday,13,01,KTEB,Other,Unknown/Private owner
1488,06,12,2022,Tuesday,15,30,KTEB,Other,Unknown/Private owner
1489,06,12,2022,Tuesday,11,14,CYUL,Airbus,American
1490,06,12,2022,Tuesday,09,49,CYYZ,Canadair Regional,American
1491,06,12,2022,Tuesday,13,05,CYYZ,Airbus,American
1492,06,12,2022,Tuesday,14,54,KAFW,Boeing,ATI
1493,06,12,2022,Tuesday,09,14,KAGS,Embraer,American
1494,06,12,2022,Tuesday,09,01,KALB,Airbus,American
1495,06,12,2022,Tuesday,08,25,KATL,Boeing,Delta Air Lines
1496,06,12,2022,Tuesday,10,30,KATL,Boeing,Delta Air Lines
1497,06,12,2022,Tuesday,10,20,KATL,Boeing,Delta Air Lines
1498,06,12,2022,Tuesday,11,22,KATL,Airbus,American
1499,06,12,2022,Tuesday,12,00,KATL,Boeing,Delta Air Lines
1500,06,12,2022,Tuesday,12,04,KATL,Boeing,Delta Air Lines
1501,06,12,2022,Tuesday,14,26,KATL,Boeing,Delta Air Lines
1502,06,12,2022,Tuesday,11,00,KAUS,Airbus,American
1503,06,12,2022,Tuesday,15,05,KAUS,Airbus,American
1504,06,12,2022,Tuesday,09,50,KAVL,Canadair Regional,American
1505,06,12,2022,Tuesday,13,10,KAVL,Airbus,American
1506,06,12,2022,Tuesday,09,24,KAVP,Airbus,American
1507,06,12,2022,Tuesday,14,55,KAVP,Airbus,American
1508,06,12,2022,Tuesday,09,42,KBDL,Boeing,American
1509,06,12,2022,Tuesday,11,48,KBED,Other,Unknown/Private owner
1510,06,12,2022,Tuesday,09,07,KBHM,Airbus,American
1511,06,12,2022,Tuesday,11,25,KBHM,Canadair Regional,American
1512,06,12,2022,Tuesday,14,30,KBHM,Embraer,American
1513,06,12,2022,Tuesday,14,30,KBHM,Embraer,Envoy Air
1514,06,12,2022,Tuesday,09,30,KBKW,Embraer,Contour Aviation
1515,06,12,2022,Tuesday,08,08,KBNA,Boeing,American
1516,06,12,2022,Tuesday,09,00,KBNA,Boeing,American
1517,06,12,2022,Tuesday,10,16,KBNA,Airbus,American
1518,06,12,2022,Tuesday,11,22,KBNA,Canadair Regional,American
1519,06,12,2022,Tuesday,11,22,KBNA,Canadair Regional,PSA
1520,06,12,2022,Tuesday,10,55,KBNA,Boeing,Southwest
1521,06,12,2022,Tuesday,13,15,KBNA,Boeing,American
1522,06,12,2022,Tuesday,13,18,KBNA,Other,GAJ
1523,06,12,2022,Tuesday,14,52,KBNA,Boeing,American
1524,06,12,2022,Tuesday,09,39,KBOS,Airbus,American
1525,06,12,2022,Tuesday,11,30,KBOS,Boeing,American
1526,06,12,2022,Tuesday,11,45,KBOS,Embraer,Delta Air Lines
1527,06,12,2022,Tuesday,13,30,KBOS,Boeing,American
1528,06,12,2022,Tuesday,12,52,KBOS,Embraer,JetBlue Airways
1529,06,12,2022,Tuesday,14,30,KBOS,Airbus,American
1530,06,12,2022,Tuesday,11,20,KBTR,Canadair Regional,American
1531,06,12,2022,Tuesday,09,30,KBUF,Airbus,American
1532,06,12,2022,Tuesday,08,35,KBWI,Boeing,Southwest
1533,06,12,2022,Tuesday,10,15,KBWI,Airbus,American
1534,06,12,2022,Tuesday,09,31,KCAE,Embraer,American
1535,06,12,2022,Tuesday,14,40,KCAE,Canadair Regional,American
1536,06,12,2022,Tuesday,09,14,KCAK,Canadair Regional,American
1537,06,12,2022,Tuesday,09,14,KCAK,Canadair Regional,PSA
1538,06,12,2022,Tuesday,11,33,KCAK,Canadair Regional,American
1539,06,12,2022,Tuesday,09,13,KCHA,Embraer,American
1540,06,12,2022,Tuesday,10,53,KCHA,Other,Unknown/Private owner
1541,06,12,2022,Tuesday,09,22,KCHO,Embraer,American
1542,06,12,2022,Tuesday,14,32,KCHO,Embraer,American
1543,06,12,2022,Tuesday,09,19,KCHS,Airbus,American
1544,06,12,2022,Tuesday,13,00,KCHS,Boeing,American
1545,06,12,2022,Tuesday,14,30,KCHS,Boeing,American
1546,06,12,2022,Tuesday,15,33,KCHS,Other,Unknown/Private owner
1547,06,12,2022,Tuesday,10,20,KCLE,Airbus,American
1548,06,12,2022,Tuesday,08,45,KCMH,Airbus,American
1549,06,12,2022,Tuesday,11,38,KCMH,Canadair Regional,American
1550,06,12,2022,Tuesday,14,56,KCMH,Airbus,American
1551,06,12,2022,Tuesday,09,33,KCRE,Other,Unknown/Private owner
1552,06,12,2022,Tuesday,09,26,KCRW,Canadair Regional,American
1553,06,12,2022,Tuesday,13,03,KCRW,Canadair Regional,American
1554,06,12,2022,Tuesday,09,41,KCSG,Embraer,American
1555,06,12,2022,Tuesday,09,53,KCVG,Canadair Regional,American
1556,06,12,2022,Tuesday,13,49,KCVG,Airbus,American
1557,06,12,2022,Tuesday,11,20,KDAB,Airbus,American
1558,06,12,2022,Tuesday,14,50,KDAB,Canadair Regional,American
1559,06,12,2022,Tuesday,14,55,KDAL,Boeing,Southwest
1560,06,12,2022,Tuesday,09,37,KDAY,Canadair Regional,American
1561,06,12,2022,Tuesday,09,31,KDCA,Airbus,American
1562,06,12,2022,Tuesday,10,03,KDCA,Other,Unknown/Private owner
1563,06,12,2022,Tuesday,11,21,KDCA,Airbus,American
1564,06,12,2022,Tuesday,12,59,KDCA,Canadair Regional,American
1565,06,12,2022,Tuesday,14,59,KDCA,Airbus,American
1566,06,12,2022,Tuesday,09,15,KDEN,Airbus,American
1567,06,12,2022,Tuesday,08,30,KDET,Other,Unknown/Private owner
1568,06,12,2022,Tuesday,09,07,KDET,Other,Unknown/Private owner
1569,06,12,2022,Tuesday,09,35,KDFW,Airbus,American
1570,06,12,2022,Tuesday,11,40,KDFW,Airbus,American
1571,06,12,2022,Tuesday,13,31,KDFW,Airbus,American
1572,06,12,2022,Tuesday,14,58,KDFW,Airbus,American
1573,06,12,2022,Tuesday,10,16,KDSM,Other,Unknown/Private owner
1574,06,12,2022,Tuesday,11,25,KDSM,Canadair Regional,American
1575,06,12,2022,Tuesday,09,27,KDTW,Boeing,Delta Air Lines
1576,06,12,2022,Tuesday,09,35,KDTW,Boeing,Delta Air Lines
1577,06,12,2022,Tuesday,10,15,KDTW,Airbus,American
1578,06,12,2022,Tuesday,13,00,KDTW,Boeing,Delta Air Lines
1579,06,12,2022,Tuesday,11,26,KECP,Airbus,American
1580,06,12,2022,Tuesday,15,08,KECP,Canadair Regional,American
1581,06,12,2022,Tuesday,09,35,KELM,Canadair Regional,Unknown/Private owner
1582,06,12,2022,Tuesday,11,35,KERI,Embraer,American
1583,06,12,2022,Tuesday,13,19,KEVV,Embraer,American
1584,06,12,2022,Tuesday,11,34,KEWN,Embraer,American
1585,06,12,2022,Tuesday,08,56,KEWR,Boeing,American
1586,06,12,2022,Tuesday,10,59,KEWR,Boeing,American
1587,06,12,2022,Tuesday,10,56,KEWR,Embraer,United
1588,06,12,2022,Tuesday,12,20,KEWR,Airbus,United
1589,06,12,2022,Tuesday,14,48,KEWR,Boeing,American
1590,06,12,2022,Tuesday,15,13,KEWR,Airbus,United
1591,06,12,2022,Tuesday,11,16,KEYW,Airbus,American
1592,06,12,2022,Tuesday,14,33,KEYW,Airbus,American
1593,06,12,2022,Tuesday,11,28,KFAY,Embraer,American
1594,06,12,2022,Tuesday,14,35,KFAY,Canadair Regional,American
1595,06,12,2022,Tuesday,09,15,KFLL,Airbus,Spirit
1596,06,12,2022,Tuesday,10,18,KFLL,Airbus,American
1597,06,12,2022,Tuesday,11,32,KFLL,Airbus,American
1598,06,12,2022,Tuesday,09,18,KFLO,Embraer,American
1599,06,12,2022,Tuesday,13,12,KFPR,Other,Unknown/Private owner
1600,06,12,2022,Tuesday,15,30,KFTY,Other,Unknown/Private owner
1601,06,12,2022,Tuesday,11,40,KFWA,Embraer,American
1602,06,12,2022,Tuesday,15,18,KFWA,Embraer,American
1603,06,12,2022,Tuesday,09,34,KGNV,Canadair Regional,American
1604,06,12,2022,Tuesday,13,23,KGRR,Airbus,American
1605,06,12,2022,Tuesday,09,03,KGSO,Canadair Regional,American
1606,06,12,2022,Tuesday,10,30,KGSO,Other,Unknown/Private owner
1607,06,12,2022,Tuesday,09,42,KGSP,Canadair Regional,American
1608,06,12,2022,Tuesday,11,16,KGSP,Embraer,Envoy Air
1609,06,12,2022,Tuesday,14,47,KGSP,Canadair Regional,American
1610,06,12,2022,Tuesday,11,07,KHPN,Canadair Regional,American
1611,06,12,2022,Tuesday,13,34,KHPN,Canadair Regional,American
1612,06,12,2022,Tuesday,09,17,KHSV,Canadair Regional,American
1613,06,12,2022,Tuesday,09,16,KHXD,Embraer,Envoy Air
1614,06,12,2022,Tuesday,09,16,KHXD,Embraer,American
1615,06,12,2022,Tuesday,13,32,KHXD,Embraer,American
1616,06,12,2022,Tuesday,14,00,KHXD,Embraer,Envoy Air
1617,06,12,2022,Tuesday,09,56,KIAD,Embraer,United
1618,06,12,2022,Tuesday,13,24,KIAD,Canadair Regional,American
1619,06,12,2022,Tuesday,13,30,KIAD,Other,Unknown/Private owner
1620,06,12,2022,Tuesday,14,12,KIAD,Other,Unknown/Private owner
1621,06,12,2022,Tuesday,14,48,KIAD,Embraer,United
1622,06,12,2022,Tuesday,11,18,KIAH,Boeing,American
1623,06,12,2022,Tuesday,14,45,KIAH,Boeing,American
1624,06,12,2022,Tuesday,11,14,KILM,Airbus,American
1625,06,12,2022,Tuesday,09,20,KIND,Canadair Regional,American
1626,06,12,2022,Tuesday,11,21,KIND,Canadair Regional,American
1627,06,12,2022,Tuesday,09,23,KJAN,Canadair Regional,American
1628,06,12,2022,Tuesday,14,44,KJAN,Canadair Regional,American
1629,06,12,2022,Tuesday,09,32,KJAX,Airbus,American
1630,06,12,2022,Tuesday,12,14,KJAX,Airbus,American
1631,06,12,2022,Tuesday,11,10,KJFK,Canadair Regional,Delta Air Lines
1632,06,12,2022,Tuesday,13,09,KJFK,Boeing,American
