,day,month,year,dow,hour,min,depICAO,craftType,airline
2306,07,12,2022,Wednesday,17,30,KROA,Embraer,American
2307,07,12,2022,Wednesday,17,31,KLYH,Embraer,American
2308,07,12,2022,Wednesday,17,38,KEWN,Embraer,American
2309,07,12,2022,Wednesday,17,18,KEVV,Embraer,American
2310,07,12,2022,Wednesday,17,18,KPHF,Embraer,American
2311,07,12,2022,Wednesday,17,42,KCHO,Embraer,American
2312,07,12,2022,Wednesday,17,02,MBPV,Airbus,American
2313,07,12,2022,Wednesday,17,37,EGLL,Boeing,American
2314,07,12,2022,Wednesday,17,23,KAUS,Airbus,American
2315,07,12,2022,Wednesday,17,56,KMSP,Boeing,Delta Air Lines
2316,07,12,2022,Wednesday,17,55,KATL,Boeing,Delta Air Lines
2317,07,12,2022,Wednesday,17,31,KATL,Boeing,Delta Air Lines
2318,07,12,2022,Wednesday,17,14,KJFK,Canadair Regional,Delta Air Lines
2319,07,12,2022,Wednesday,17,44,KSLC,Boeing,Delta Air Lines
2320,07,12,2022,Wednesday,17,15,KPHL,Airbus,Frontier
2321,07,12,2022,Wednesday,17,18,KIND,Boeing,FedEx
2322,07,12,2022,Wednesday,17,37,KMEM,Boeing,FedEx
2323,07,12,2022,Wednesday,17,18,KPWM,Other,JIT
2324,07,12,2022,Wednesday,17,24,KFTY,Other,Unknown/Private owner
2325,07,12,2022,Wednesday,17,17,KIAD,Other,Unknown/Private owner
2326,07,12,2022,Wednesday,17,22,KMQI,Other,Unknown/Private owner
2327,07,12,2022,Wednesday,17,03,KCHA,Other,Unknown/Private owner
2328,07,12,2022,Wednesday,17,00,KLWB,Embraer,Contour Aviation
2329,07,12,2022,Wednesday,18,29,KCMH,Airbus,American
2330,07,12,2022,Wednesday,18,28,KBNA,Airbus,American
2331,07,12,2022,Wednesday,18,28,KSRQ,Airbus,American
2332,07,12,2022,Wednesday,18,40,KSDF,Airbus,American
2333,07,12,2022,Wednesday,18,42,KGSO,Airbus,American
2334,07,12,2022,Wednesday,18,15,KMCO,Airbus,American
2335,07,12,2022,Wednesday,18,40,MWCR,Boeing,American
2336,07,12,2022,Wednesday,18,14,KJFK,Boeing,American
2337,07,12,2022,Wednesday,18,41,KDCA,Airbus,American
2338,07,12,2022,Wednesday,18,45,MMUN,Airbus,American
2339,07,12,2022,Wednesday,18,20,MMMX,Canadair Regional,American
2340,07,12,2022,Wednesday,18,07,KLGA,Canadair Regional,Delta Air Lines
2341,07,12,2022,Wednesday,18,24,KMCO,Other,DPJ
2342,07,12,2022,Wednesday,18,44,MKJS,Airbus,American
2343,07,12,2022,Wednesday,18,21,KBOS,Embraer,JetBlue Airways
2344,07,12,2022,Wednesday,18,24,KBHM,Embraer,Envoy Air
2345,07,12,2022,Wednesday,18,51,KSGF,Embraer,Envoy Air
2346,07,12,2022,Wednesday,18,35,KATL,Other,Unknown/Private owner
2347,07,12,2022,Wednesday,18,12,KORF,Embraer,Unknown/Private owner
2348,07,12,2022,Wednesday,18,17,KIAD,Other,Unknown/Private owner
2349,07,12,2022,Wednesday,18,44,KRIC,Other,Unknown/Private owner
2350,07,12,2022,Wednesday,18,58,KIAD,Embraer,United
2351,07,12,2022,Wednesday,19,40,KAUS,Boeing,American
2352,07,12,2022,Wednesday,19,06,TIST,Airbus,American
2353,07,12,2022,Wednesday,19,30,KEWR,Boeing,American
2354,07,12,2022,Wednesday,19,12,MDPC,Boeing,American
2355,07,12,2022,Wednesday,19,06,KLAX,Airbus,American
2356,07,12,2022,Wednesday,19,05,KJAX,Airbus,American
2357,07,12,2022,Wednesday,19,08,KPHX,Airbus,American
2358,07,12,2022,Wednesday,19,40,KLGA,Airbus,American
2359,07,12,2022,Wednesday,19,13,KOKC,Airbus,American
2360,07,12,2022,Wednesday,19,37,KMIA,Boeing,American
2361,07,12,2022,Wednesday,19,17,KDEN,Airbus,American
2362,07,12,2022,Wednesday,19,22,KRDU,Boeing,American
2363,07,12,2022,Wednesday,19,36,KPVD,Airbus,American
2364,07,12,2022,Wednesday,19,26,KBDL,Boeing,American
2365,07,12,2022,Wednesday,19,35,KMSN,Airbus,American
2366,07,12,2022,Wednesday,19,41,KORF,Airbus,American
2367,07,12,2022,Wednesday,19,06,KBWI,Airbus,American
2368,07,12,2022,Wednesday,19,45,KRIC,Airbus,American
2369,07,12,2022,Wednesday,19,24,KDFW,Airbus,American
2370,07,12,2022,Wednesday,19,31,KMSY,Airbus,American
2371,07,12,2022,Wednesday,19,15,KVPS,Airbus,American
2372,07,12,2022,Wednesday,19,14,KTPA,Airbus,American
2373,07,12,2022,Wednesday,19,32,KSTL,Airbus,American
2374,07,12,2022,Wednesday,19,39,KORD,Boeing,American
2375,07,12,2022,Wednesday,19,02,KBHM,Embraer,American
2376,07,12,2022,Wednesday,19,15,KPHL,Boeing,American
2377,07,12,2022,Wednesday,19,19,KAVP,Airbus,American
2378,07,12,2022,Wednesday,19,29,KSGF,Embraer,American
2379,07,12,2022,Wednesday,19,04,KLAS,Airbus,American
2380,07,12,2022,Wednesday,19,00,KHPN,Canadair Regional,American
2381,07,12,2022,Wednesday,19,43,KBNA,Canadair Regional,American
2382,07,12,2022,Wednesday,19,11,KECP,Canadair Regional,American
2383,07,12,2022,Wednesday,19,18,KGSP,Canadair Regional,American
2384,07,12,2022,Wednesday,19,16,KJAN,Canadair Regional,American
2385,07,12,2022,Wednesday,19,01,KMDT,Canadair Regional,American
2386,07,12,2022,Wednesday,19,08,KTYS,Airbus,American
2387,07,12,2022,Wednesday,19,02,KDAB,Canadair Regional,American
2388,07,12,2022,Wednesday,19,50,KTLH,Canadair Regional,American
2389,07,12,2022,Wednesday,19,16,KCHS,Airbus,American
2390,07,12,2022,Wednesday,19,46,KMYR,Canadair Regional,American
2391,07,12,2022,Wednesday,19,07,KGRR,Airbus,American
2392,07,12,2022,Wednesday,19,24,KCHA,Embraer,American
2393,07,12,2022,Wednesday,19,10,KCAE,Embraer,American
2394,07,12,2022,Wednesday,19,37,KEYW,Airbus,American
2395,07,12,2022,Wednesday,19,25,TJSJ,Airbus,American
2396,07,12,2022,Wednesday,19,10,TLPL,Airbus,American
2397,07,12,2022,Wednesday,19,00,TNCA,Boeing,American
2398,07,12,2022,Wednesday,19,27,KATL,Airbus,American
2399,07,12,2022,Wednesday,18,05,KDAL,Boeing,Southwest
2400,07,12,2022,Wednesday,18,25,KBNA,Boeing,Southwest
2401,07,12,2022,Wednesday,19,14,KMCO,Airbus,American
2402,07,12,2022,Wednesday,19,30,KDTW,Boeing,Delta Air Lines
2403,07,12,2022,Wednesday,19,12,KJFK,Canadair Regional,Delta Air Lines
2404,07,12,2022,Wednesday,19,58,KDRO,Other,EDG
2405,07,12,2022,Wednesday,19,05,KDCA,Other,Unknown/Private owner
2406,07,12,2022,Wednesday,19,11,KFTY,Airbus,Unknown/Private owner
2407,07,12,2022,Wednesday,19,44,KSAV,Other,Unknown/Private owner
2408,07,12,2022,Wednesday,19,35,KFLL,Airbus,Spirit
2409,07,12,2022,Wednesday,20,55,TNCA,Boeing,American
2410,07,12,2022,Wednesday,20,53,CYUL,Airbus,American
2411,07,12,2022,Wednesday,20,27,KIND,Boeing,American
2412,07,12,2022,Wednesday,20,27,KPHL,Airbus,American
2413,07,12,2022,Wednesday,20,25,MMUN,Airbus,American
2414,07,12,2022,Wednesday,20,26,KMEM,Airbus,American
2415,07,12,2022,Wednesday,20,37,KATL,Boeing,Delta Air Lines
2416,07,12,2022,Wednesday,20,55,KHXD,Embraer,Envoy Air
2417,07,12,2022,Wednesday,20,36,KLEX,Embraer,Envoy Air
2418,07,12,2022,Wednesday,20,05,KFTY,Other,Unknown/Private owner
2419,07,12,2022,Wednesday,20,15,KEWR,Embraer,United
2420,07,12,2022,Wednesday,20,35,KBWI,Boeing,Southwest
2421,07,12,2022,Wednesday,20,34,KSAT,Other,Unknown/Private owner
2422,07,12,2022,Wednesday,21,14,KTPA,Other,NetJets Aviation
2423,07,12,2022,Wednesday,21,23,KIAH,Boeing,American
2424,07,12,2022,Wednesday,21,06,KMIA,Airbus,American
2425,07,12,2022,Wednesday,21,46,KMCI,Boeing,American
2426,07,12,2022,Wednesday,21,15,KMCO,Airbus,American
2427,07,12,2022,Wednesday,21,50,KPIT,Airbus,American
2428,07,12,2022,Wednesday,21,10,KLGA,Boeing,American
2429,07,12,2022,Wednesday,21,16,CYYZ,Airbus,American
2430,07,12,2022,Wednesday,21,40,KPVD,Airbus,American
2431,07,12,2022,Wednesday,21,24,KTPA,Airbus,American
2432,07,12,2022,Wednesday,21,26,KRDU,Airbus,American
2433,07,12,2022,Wednesday,21,31,KRIC,Boeing,American
2434,07,12,2022,Wednesday,21,07,KLAX,Airbus,American
2435,07,12,2022,Wednesday,21,35,KRSW,Airbus,American
2436,07,12,2022,Wednesday,21,34,KSRQ,Airbus,American
2437,07,12,2022,Wednesday,21,10,KJFK,Airbus,American
2438,07,12,2022,Wednesday,21,45,KBOS,Airbus,American
2439,07,12,2022,Wednesday,21,51,KALB,Airbus,American
2440,07,12,2022,Wednesday,21,44,KBUF,Airbus,American
2441,07,12,2022,Wednesday,21,36,KBNA,Airbus,American
2442,07,12,2022,Wednesday,21,30,KSAV,Airbus,American
2443,07,12,2022,Wednesday,21,39,KMYR,Airbus,American
2444,07,12,2022,Wednesday,21,22,KDEN,Airbus,American
2445,07,12,2022,Wednesday,21,19,KCLE,Boeing,American
2446,07,12,2022,Wednesday,21,33,KLAS,Airbus,American
2447,07,12,2022,Wednesday,21,20,KJAX,Airbus,American
2448,07,12,2022,Wednesday,21,21,KSEA,Airbus,American
2449,07,12,2022,Wednesday,21,08,KSFO,Airbus,American
2450,07,12,2022,Wednesday,21,17,KDCA,Airbus,American
2451,07,12,2022,Wednesday,21,50,KDSM,Embraer,American
2452,07,12,2022,Wednesday,21,41,KMSN,Embraer,American
2453,07,12,2022,Wednesday,21,04,KLEX,Embraer,American
2454,07,12,2022,Wednesday,21,37,KGRR,Embraer,American
2455,07,12,2022,Wednesday,21,32,KAUS,Airbus,American
2456,07,12,2022,Wednesday,21,17,KFLL,Airbus,American
2457,07,12,2022,Wednesday,21,35,KATL,Canadair Regional,American
2458,07,12,2022,Wednesday,21,25,KTRI,Canadair Regional,American
2459,07,12,2022,Wednesday,21,35,KMKE,Canadair Regional,American
2460,07,12,2022,Wednesday,21,28,KGSP,Canadair Regional,American
2461,07,12,2022,Wednesday,21,47,KLIT,Canadair Regional,American
2462,07,12,2022,Wednesday,21,47,KGSO,Canadair Regional,American
2463,07,12,2022,Wednesday,21,49,KABE,Canadair Regional,American
2464,07,12,2022,Wednesday,21,42,KPHF,Embraer,American
2465,07,12,2022,Wednesday,21,38,KCSG,Embraer,American
2466,07,12,2022,Wednesday,21,38,KSYR,Airbus,American
2467,07,12,2022,Wednesday,21,37,KCHA,Embraer,American
2468,07,12,2022,Wednesday,21,20,KFLO,Embraer,American
2469,07,12,2022,Wednesday,21,26,KPBI,Airbus,American
2470,07,12,2022,Wednesday,21,36,KEWR,Boeing,American
2471,07,12,2022,Wednesday,21,49,KDFW,Airbus,American
2472,07,12,2022,Wednesday,21,56,KJFK,Canadair Regional,Delta Air Lines
2473,07,12,2022,Wednesday,21,05,KLGA,Canadair Regional,Delta Air Lines
2474,07,12,2022,Wednesday,21,05,KMCO,Airbus,Frontier
2475,07,12,2022,Wednesday,21,07,KDSM,Embraer,Envoy Air
2476,07,12,2022,Wednesday,21,05,KMSN,Embraer,Envoy Air
2477,07,12,2022,Wednesday,21,01,KGRR,Embraer,Envoy Air
2478,07,12,2022,Wednesday,21,27,KCPS,Other,Unknown/Private owner
2479,07,12,2022,Wednesday,21,39,KEWR,Boeing,United
2480,07,12,2022,Wednesday,21,16,KORD,Airbus,United
2481,07,12,2022,Wednesday,21,40,KMDW,Boeing,Southwest
2482,07,12,2022,Wednesday,21,02,KDFW,Airbus,American
2483,07,12,2022,Wednesday,22,21,KMSY,Airbus,American
2484,07,12,2022,Wednesday,22,55,KPHL,Airbus,American
2485,07,12,2022,Wednesday,22,28,KBOS,Embraer,Delta Air Lines
2486,07,12,2022,Wednesday,22,14,KSAV,Other,Unknown/Private owner
2487,07,12,2022,Wednesday,22,00,KTLH,Other,Unknown/Private owner
2488,07,12,2022,Wednesday,22,03,KMCO,Airbus,Spirit
2489,07,12,2022,Wednesday,22,58,KIAH,Boeing,United
2490,07,12,2022,Wednesday,23,55,KMIA,Boeing,American
2491,07,12,2022,Wednesday,23,59,KDFW,Airbus,American
2492,07,12,2022,Wednesday,23,33,KORD,Boeing,American
2493,07,12,2022,Wednesday,23,50,KATL,Boeing,Delta Air Lines
2494,07,12,2022,Wednesday,23,30,KMSP,Boeing,Delta Air Lines
2495,07,12,2022,Wednesday,23,28,KDTW,Boeing,Delta Air Lines
2496,08,12,2022,Thursday,21,27,KORF,Airbus,American
2497,08,12,2022,Thursday,21,39,KMSP,Boeing,Delta Air Lines
2498,08,12,2022,Thursday,01,41,KCVG,Boeing,ATI
2499,08,12,2022,Thursday,01,06,KRDU,Other,Unknown/Private owner
2500,08,12,2022,Thursday,04,34,KPHL,Boeing,UPS
2501,08,12,2022,Thursday,04,57,KLAS,Airbus,Frontier
2502,08,12,2022,Thursday,04,58,KIND,Boeing,FedEx
2503,08,12,2022,Thursday,05,17,KSDF,Other,UPS
2504,08,12,2022,Thursday,05,51,KSLC,Airbus,American
2505,08,12,2022,Thursday,05,05,KDEN,Airbus,American
2506,08,12,2022,Thursday,05,54,KPDX,Airbus,American
2507,08,12,2022,Thursday,05,44,KPHX,Airbus,American
2508,08,12,2022,Thursday,05,59,KLAS,Airbus,American
2509,08,12,2022,Thursday,06,18,KONT,Airbus,American
2510,08,12,2022,Thursday,06,51,KDCA,Airbus,American
2511,08,12,2022,Thursday,06,20,KSFO,Airbus,American
2512,08,12,2022,Thursday,06,02,KSJC,Airbus,American
2513,08,12,2022,Thursday,06,10,KSMF,Airbus,American
2514,08,12,2022,Thursday,06,15,KSEA,Airbus,American
2515,08,12,2022,Thursday,06,02,KLAX,Airbus,American
2516,08,12,2022,Thursday,06,02,KSAN,Airbus,American
2517,08,12,2022,Thursday,05,50,KMEM,Boeing,FedEx
2518,08,12,2022,Thursday,06,07,KJKA,Other,Unknown/Private owner
2519,08,12,2022,Thursday,07,55,KGSO,Airbus,American
2520,08,12,2022,Thursday,07,52,KCMH,Airbus,American
2521,08,12,2022,Thursday,07,57,KGSP,Airbus,American
2522,08,12,2022,Thursday,07,59,KROC,Airbus,American
2523,08,12,2022,Thursday,07,48,KSDF,Airbus,American
2524,08,12,2022,Thursday,07,00,KLAS,Airbus,American
2525,08,12,2022,Thursday,07,54,KATL,Airbus,American
2526,08,12,2022,Thursday,07,58,KBUF,Airbus,American
2527,08,12,2022,Thursday,07,46,KMCO,Airbus,American
2528,08,12,2022,Thursday,07,14,KILM,Airbus,American
2529,08,12,2022,Thursday,07,52,KBOS,Airbus,American
2530,08,12,2022,Thursday,07,50,KSFO,Airbus,American
2531,08,12,2022,Thursday,07,48,KIND,Canadair Regional,American
2532,08,12,2022,Thursday,07,36,KAGS,Canadair Regional,American
2533,08,12,2022,Thursday,07,58,KGNV,Canadair Regional,American
2534,08,12,2022,Thursday,07,58,KMEM,Boeing,American
2535,08,12,2022,Thursday,07,52,KJAX,Airbus,American
2536,08,12,2022,Thursday,07,58,KFAY,Canadair Regional,American
2537,08,12,2022,Thursday,07,08,KRDU,Boeing,American
2538,08,12,2022,Thursday,07,56,KOAJ,Embraer,American
2539,08,12,2022,Thursday,07,58,KPHF,Embraer,American
2540,08,12,2022,Thursday,07,54,KCHA,Embraer,American
2541,08,12,2022,Thursday,07,35,KLAX,Airbus,American
2542,08,12,2022,Thursday,07,56,KPBI,Boeing,American
2543,08,12,2022,Thursday,07,14,KCKB,Embraer,E1
2544,08,12,2022,Thursday,07,15,KTEB,Other,Unknown/Private owner
2545,08,12,2022,Thursday,07,40,KHSV,Canadair Regional,American
2546,08,12,2022,Thursday,07,40,KHSV,Canadair Regional,PSA
2547,08,12,2022,Thursday,07,46,KSGF,Embraer,Envoy Air
2548,08,12,2022,Thursday,08,09,KCHS,Boeing,American
2549,08,12,2022,Thursday,08,11,KSTL,Boeing,American
2550,08,12,2022,Thursday,08,08,KBWI,Airbus,American
2551,08,12,2022,Thursday,08,15,KBDL,Boeing,American
2552,08,12,2022,Thursday,08,21,KPVD,Airbus,American
2553,08,12,2022,Thursday,08,28,CYYZ,Airbus,American
2554,08,12,2022,Thursday,08,18,KORD,Boeing,American
2555,08,12,2022,Thursday,08,03,KRIC,Airbus,American
2556,08,12,2022,Thursday,08,27,KBNA,Boeing,American
2557,08,12,2022,Thursday,08,21,KFLL,Airbus,American
2558,08,12,2022,Thursday,08,05,KTPA,Airbus,American
2559,08,12,2022,Thursday,08,02,KCVG,Airbus,American
2560,08,12,2022,Thursday,08,17,KGRR,Airbus,American
2561,08,12,2022,Thursday,08,06,KJFK,Boeing,American
2562,08,12,2022,Thursday,08,00,KAVL,Airbus,American
2563,08,12,2022,Thursday,08,04,KEWR,Boeing,American
2564,08,12,2022,Thursday,08,23,KDFW,Airbus,American
2565,08,12,2022,Thursday,08,29,KPIT,Airbus,American
2566,08,12,2022,Thursday,08,25,KSGF,Embraer,American
2567,08,12,2022,Thursday,08,03,KMIA,Airbus,American
2568,08,12,2022,Thursday,08,16,KALB,Airbus,American
2569,08,12,2022,Thursday,08,38,KHPN,Canadair Regional,American
2570,08,12,2022,Thursday,08,15,KCAE,Canadair Regional,American
2571,08,12,2022,Thursday,08,34,KDAY,Canadair Regional,American
2572,08,12,2022,Thursday,08,26,KCRW,Canadair Regional,American
2573,08,12,2022,Thursday,08,07,KTRI,Canadair Regional,American
2574,08,12,2022,Thursday,08,33,KDCA,Canadair Regional,American
2575,08,12,2022,Thursday,08,30,KMDT,Canadair Regional,American
2576,08,12,2022,Thursday,08,29,KSYR,Airbus,American
2577,08,12,2022,Thursday,08,13,KHSV,Canadair Regional,American
2578,08,12,2022,Thursday,08,01,KPNS,Canadair Regional,American
2579,08,12,2022,Thursday,08,11,KMLB,Canadair Regional,American
2580,08,12,2022,Thursday,08,01,KSBN,Canadair Regional,American
2581,08,12,2022,Thursday,08,25,KTYS,Canadair Regional,American
2582,08,12,2022,Thursday,08,20,KCAK,Canadair Regional,American
2583,08,12,2022,Thursday,08,21,KTLH,Canadair Regional,American
2584,08,12,2022,Thursday,08,35,KBHM,Canadair Regional,American
2585,08,12,2022,Thursday,08,18,KABE,Canadair Regional,American
2586,08,12,2022,Thursday,08,26,KBTR,Canadair Regional,American
2587,08,12,2022,Thursday,08,27,KLYH,Embraer,American
2588,08,12,2022,Thursday,08,18,KROA,Embraer,American
2589,08,12,2022,Thursday,08,26,KLEX,Embraer,American
2590,08,12,2022,Thursday,08,19,KEWN,Embraer,American
2591,08,12,2022,Thursday,08,14,KHTS,Embraer,American
2592,08,12,2022,Thursday,08,21,KCHO,Embraer,American
2593,08,12,2022,Thursday,08,13,KFWA,Embraer,American
2594,08,12,2022,Thursday,08,30,KSBY,Embraer,American
2595,08,12,2022,Thursday,08,07,KLGA,Airbus,American
2596,08,12,2022,Thursday,08,10,KSAV,Airbus,American
2597,08,12,2022,Thursday,08,13,KDTW,Airbus,American
2598,08,12,2022,Thursday,08,09,KAVP,Airbus,American
2599,08,12,2022,Thursday,08,13,KRDU,Airbus,American
2600,08,12,2022,Thursday,08,02,KCLE,Airbus,American
2601,08,12,2022,Thursday,08,04,KMYR,Airbus,American
2602,08,12,2022,Thursday,08,32,KATL,Boeing,Delta Air Lines
2603,08,12,2022,Thursday,08,12,KLGA,Canadair Regional,Delta Air Lines
2604,08,12,2022,Thursday,08,06,KGSO,Other,JIT
2605,08,12,2022,Thursday,08,00,KSHD,Embraer,Contour Aviation
2606,08,12,2022,Thursday,08,00,KCKB,Embraer,Contour Aviation
2607,08,12,2022,Thursday,08,20,KPHL,Airbus,American
2608,08,12,2022,Thursday,09,16,KBOS,Airbus,American
2609,08,12,2022,Thursday,09,56,KBHM,Airbus,American
2610,08,12,2022,Thursday,09,17,KCMH,Airbus,American
2611,08,12,2022,Thursday,09,54,KMSY,Airbus,American
2612,08,12,2022,Thursday,09,52,KEWR,Boeing,American
2613,08,12,2022,Thursday,09,57,CYYZ,Airbus,American
2614,08,12,2022,Thursday,09,51,KMEM,Airbus,American
2615,08,12,2022,Thursday,09,58,KOKC,Airbus,American
2616,08,12,2022,Thursday,09,56,KRSW,Airbus,American
2617,08,12,2022,Thursday,09,55,KLIT,Airbus,American
2618,08,12,2022,Thursday,09,18,KMCO,Airbus,American
2619,08,12,2022,Thursday,09,10,KIAD,Airbus,American
2620,08,12,2022,Thursday,09,56,KDSM,Canadair Regional,American
2621,08,12,2022,Thursday,09,15,KORF,Canadair Regional,American
2622,08,12,2022,Thursday,09,31,KGPT,Canadair Regional,American
2623,08,12,2022,Thursday,09,54,KORD,Boeing,American
2624,08,12,2022,Thursday,09,19,KLGA,Boeing,American
2625,08,12,2022,Thursday,09,58,KSTL,Airbus,American
2626,08,12,2022,Thursday,09,25,KDTW,Boeing,Delta Air Lines
2627,08,12,2022,Thursday,09,45,KBKW,Embraer,Contour Aviation
2628,08,12,2022,Thursday,09,30,KMSL,Embraer,Contour Aviation
2629,08,12,2022,Thursday,09,44,KATW,Embraer,Envoy Air
2630,08,12,2022,Thursday,09,41,KMQY,Other,Unknown/Private owner
2631,08,12,2022,Thursday,09,59,KORD,Airbus,United
2632,08,12,2022,Thursday,10,32,KOMA,Boeing,American
2633,08,12,2022,Thursday,10,15,KDAB,Airbus,American
2634,08,12,2022,Thursday,10,07,KMKE,Airbus,American
2635,08,12,2022,Thursday,10,11,KMSN,Airbus,American
2636,08,12,2022,Thursday,10,16,KEYW,Airbus,American
2637,08,12,2022,Thursday,10,29,KTUL,Boeing,American
2638,08,12,2022,Thursday,10,03,KMIA,Airbus,American
2639,08,12,2022,Thursday,10,00,KTPA,Airbus,American
2640,08,12,2022,Thursday,10,09,KPIT,Airbus,American
2641,08,12,2022,Thursday,10,28,KRDU,Airbus,American
2642,08,12,2022,Thursday,10,23,KRIC,Airbus,American
2643,08,12,2022,Thursday,10,06,KCLE,Boeing,American
2644,08,12,2022,Thursday,10,06,KMCI,Boeing,American
2645,08,12,2022,Thursday,10,06,KFLL,Airbus,American
2646,08,12,2022,Thursday,10,14,KATL,Airbus,American
2647,08,12,2022,Thursday,10,09,CYUL,Airbus,American
2648,08,12,2022,Thursday,10,18,KLGA,Boeing,American
2649,08,12,2022,Thursday,10,50,KMCO,Airbus,American
2650,08,12,2022,Thursday,10,08,KCID,Airbus,American
2651,08,12,2022,Thursday,10,28,KATW,Embraer,American
2652,08,12,2022,Thursday,10,23,KXNA,Embraer,American
2653,08,12,2022,Thursday,10,06,KMCO,Airbus,American
2654,08,12,2022,Thursday,10,26,KMOB,Canadair Regional,American
2655,08,12,2022,Thursday,10,16,KBTV,Canadair Regional,American
2656,08,12,2022,Thursday,10,30,KSDF,Canadair Regional,American
2657,08,12,2022,Thursday,10,30,KPIA,Canadair Regional,American
2658,08,12,2022,Thursday,10,26,KPNS,Canadair Regional,American
2659,08,12,2022,Thursday,10,41,KMDT,Airbus,American
2660,08,12,2022,Thursday,10,09,KPHL,Boeing,American
2661,08,12,2022,Thursday,10,00,KAUS,Airbus,American
2662,08,12,2022,Thursday,10,30,KSAT,Boeing,American
2663,08,12,2022,Thursday,10,11,KIND,Boeing,American
2664,08,12,2022,Thursday,10,04,KMHT,Canadair Regional,American
2665,08,12,2022,Thursday,10,04,KJAN,Canadair Regional,American
2666,08,12,2022,Thursday,10,29,KDFW,Airbus,American
2667,08,12,2022,Thursday,10,30,KCVG,Canadair Regional,American
2668,08,12,2022,Thursday,10,18,KSHV,Canadair Regional,American
2669,08,12,2022,Thursday,10,17,KBGR,Canadair Regional,American
2670,08,12,2022,Thursday,10,21,KERI,Embraer,American
2671,08,12,2022,Thursday,10,23,KEVV,Embraer,American
2672,08,12,2022,Thursday,10,07,KMGM,Embraer,American
2673,08,12,2022,Thursday,10,28,KROA,Embraer,American
2674,08,12,2022,Thursday,10,34,KBOS,Airbus,American
2675,08,12,2022,Thursday,10,30,KBNA,Airbus,American
2676,08,12,2022,Thursday,10,19,KSRQ,Boeing,American
2677,08,12,2022,Thursday,10,05,KPWM,Airbus,American
2678,08,12,2022,Thursday,10,18,KTYS,Airbus,American
2679,08,12,2022,Thursday,10,26,KDCA,Boeing,American
2680,08,12,2022,Thursday,10,17,KMSP,Boeing,American
2681,08,12,2022,Thursday,10,44,KMSP,Boeing,Delta Air Lines
2682,08,12,2022,Thursday,10,25,KJFK,Canadair Regional,Delta Air Lines
2683,08,12,2022,Thursday,10,27,KBOS,Embraer,Delta Air Lines
2684,08,12,2022,Thursday,10,06,KIND,Boeing,FedEx
2685,08,12,2022,Thursday,10,46,KTPA,Other,JIT
2686,08,12,2022,Thursday,10,00,KPAH,Embraer,Contour Aviation
2687,08,12,2022,Thursday,10,00,KXNA,Embraer,Envoy Air
2688,08,12,2022,Thursday,10,17,KORF,Other,Unknown/Private owner
2689,08,12,2022,Thursday,10,57,KPBI,Other,Unknown/Private owner
2690,08,12,2022,Thursday,10,22,KTEB,Other,EDG
2691,08,12,2022,Thursday,10,35,KSTL,Boeing,Southwest
2692,08,12,2022,Thursday,10,20,KBWI,Boeing,Southwest
2693,08,12,2022,Thursday,10,13,KIAD,Embraer,United
2694,08,12,2022,Thursday,11,55,KORF,Boeing,American
2695,08,12,2022,Thursday,11,59,KMCO,Airbus,American
2696,08,12,2022,Thursday,11,13,TJSJ,Airbus,American
2697,08,12,2022,Thursday,11,49,KIAH,Boeing,American
2698,08,12,2022,Thursday,11,15,KVPS,Airbus,American
2699,08,12,2022,Thursday,11,53,KDFW,Airbus,American
2700,08,12,2022,Thursday,11,53,KDTW,Airbus,American
2701,08,12,2022,Thursday,11,59,KTPA,Boeing,American
2702,08,12,2022,Thursday,11,51,KJFK,Boeing,American
2703,08,12,2022,Thursday,11,43,KFLO,Embraer,American
2704,08,12,2022,Thursday,11,55,KPHX,Airbus,American
2705,08,12,2022,Thursday,11,49,KBNA,Boeing,American
2706,08,12,2022,Thursday,11,10,KATL,Boeing,Delta Air Lines
2707,08,12,2022,Thursday,11,09,KATL,Boeing,Delta Air Lines
2708,08,12,2022,Thursday,11,09,KLGA,Canadair Regional,Delta Air Lines
2709,08,12,2022,Thursday,11,29,KTPA,Other,JIT
2710,08,12,2022,Thursday,11,10,KBNA,Other,MJR
2711,08,12,2022,Thursday,11,50,KHXD,Embraer,Envoy Air
2712,08,12,2022,Thursday,11,30,KMCO,Airbus,Piedmont
2713,08,12,2022,Thursday,11,18,KEWR,Airbus,United
2714,08,12,2022,Thursday,11,30,KMCO,Airbus,Republic Airways
2715,08,12,2022,Thursday,12,30,KAFW,Boeing,ATI
2716,08,12,2022,Thursday,12,11,KRIC,Airbus,American
2717,08,12,2022,Thursday,12,10,KCHS,Airbus,American
2718,08,12,2022,Thursday,12,08,KJAX,Airbus,American
2719,08,12,2022,Thursday,12,22,KDCA,Airbus,American
2720,08,12,2022,Thursday,12,22,KFLL,Airbus,American
2721,08,12,2022,Thursday,12,59,KPNS,Airbus,American
2722,08,12,2022,Thursday,12,21,KSAV,Airbus,American
2723,08,12,2022,Thursday,11,18,KORF,Other,Unknown/Private owner
2724,08,12,2022,Thursday,11,22,KINT,Other,Unknown/Private owner
2725,08,12,2022,Thursday,11,01,KPBI,Other,Unknown/Private owner
2726,08,12,2022,Thursday,11,03,KMIA,Airbus,Spirit
2727,08,12,2022,Thursday,12,27,KORD,Boeing,American
2728,08,12,2022,Thursday,12,12,KRDU,Airbus,American
